link,name,price,mrp,dicount-value,discount,delivery-text-msg,rating-text,rating-text-icon,rating-text-icon 2,img,not-available-text,delivery-pincode-text,site
https://www.reliancedigital.in/faber-nexus-ht603-crs-br-ci-hybrid-hob-with-3-brass-burners-auto-ignition/p/491903085,"Faber Nexus HT603 CRS BR CI Hybrid Hob with 3 Brass Burners, Auto Ignition",23879,29000,,"18%(₹5,121)",5% Instant Bank Discount And EMI Option*,,,,https://www.reliancedigital.in/medias/Faber-HT603-CRS-BR-CI-Hobs-491903085-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzNDM1M3xpbWFnZS9qcGVnfGltYWdlcy9oMjAvaDBhLzk1NTU0MTU1OTcwODYuanBnfDE5N2JhODdiYTkxOGViZjRhYWM2ZTJhNGY3ZmNhN2JmMWU4Y2M1YzFhZTdiY2ZlMjIxMzljZDU5ZjhkYjBiMWE,,,Reliance
https://www.reliancedigital.in/faber-maxus-ht784-crs-br-ci-ai-cooktop-hob-with-4-brass-burners-auto-ignition/p/491891966,"Faber Maxus HT784 CRS BR CI AI Cooktop Hob with 4 Brass Burners, Auto Ignition",22579,24300,,"7%(₹1,721)",7.5% Instant Bank Discount And EMI Option*,,,,https://www.reliancedigital.in/medias/Faber-HT784-CRS-BR-CI-AI-Hobs-491891966-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzMDk1OXxpbWFnZS9qcGVnfGltYWdlcy9oMTYvaDE1Lzk1NTU0MTU5MjQ3NjYuanBnfGM1NWQwNGQwODM4OTBjZjM2ZDE0NzgzODVhN2NmYjQ4ZTVhMWJjNjY3MDcxZGVjOTY0MmYxYmEzMjM1MDA0ODA,,,Reliance
https://www.reliancedigital.in/faber-power-4bb-bk-cooktop-hob-with-durable-and-scratch-resistance-toughened-glass/p/491903084,Faber Power 4BB BK Cooktop Hob with Durable and Scratch Resistance Toughened Glass,4620,9349,,"51%(₹4,729)",,,,,https://www.reliancedigital.in/medias/Faber-Power-4BB-BK-Cooktops-491903084-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w0MDQ5MHxpbWFnZS9qcGVnfGltYWdlcy9oODIvaDk5Lzk1NTUxMDcyODI5NzQuanBnfGEyYzIxY2ZkNDAzM2NkNDEzOTA5YzhjMmNkNzdjZmVkZTNiNDlhMzI2NDQzOGIzYzU4ZGYyMzI2M2YxNTEwMDc,,,Reliance
https://www.reliancedigital.in/faber-power-3bb-bk-cooktop-hob-with-durable-and-scratch-resistance-toughened-glass/p/491903083,Faber Power 3BB BK Cooktop Hob with Durable and Scratch Resistance Toughened Glass,3820,7349,,"48%(₹3,529)",,,,,https://www.reliancedigital.in/medias/Faber-Power-3BB-BK-Cooktops-491903083-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzNzQ5NnxpbWFnZS9qcGVnfGltYWdlcy9oNWUvaDRmLzk1NTUxMDY5NTUyOTQuanBnfDc4NDNjZmRiOWVhZjliNWRjZDdmMDlkYjNhZDM5Y2Q5ODdiNGIzZjhkMjc1N2Y0M2Y0ZTA0MThmY2I5YzcwYjQ,,,Reliance
https://www.reliancedigital.in/faber-electric-kettle-1-5-l-fkss/p/492911262,"Faber Electric Kettle 1.5 L, FKSS",1000,1999,,50%(₹999),,,,,https://www.reliancedigital.in/medias/Faber-Electric-Kettle-492911262-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3NjkyM3xpbWFnZS9qcGVnfGltYWdlcy9oYjkvaGE4LzEwMDMyMTc0MzMzOTgyLmpwZ3xmZGJlNjRlY2E3NmFkOGZhOTk1MzQzNTZhY2VkYjMwNjU2OTljODY2NDI4ZGI5MGI0YmZjMWVmMGE4NzIwOGQx,,,Reliance
https://www.reliancedigital.in/faber-ellora3d-in-hc-sc-bf-60-kitchen-hood-black/p/493858874,"Faber ELLORA3D IN HC SC BF 60 Kitchen Hood, Black",22889,37000,,"38%(₹14,111)",,,,,https://www.reliancedigital.in/medias/Faber-ELLORA3D-BF-60-Kitchen-Hood-493858874-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNTg2OHxpbWFnZS9qcGVnfGltYWdlcy9oMjkvaDQ0LzEwMDI4NDg3OTAxMjE0LmpwZ3wzZmZmMTFjMDc4NTU1Zjk5MDFmNDc3NTAxMzY3NjRiMmY5ZmZjY2UwMTNhZTZkN2E1YzkzMWYwZmI3OTBmMjg2,,,Reliance
https://www.reliancedigital.in/faber-candy-4-jar-mixer-grinder-1000-w-black/p/492284010,Faber Candy 4 Jar Mixer Grinder 1000 W Black,5699,7990,,"29%(₹2,291)",,,,,https://www.reliancedigital.in/medias/Faber-Candy-Mixer-Grinder-Black-492284010-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wxNjA5MXxpbWFnZS9qcGVnfGltYWdlcy9oNTIvaDY5LzEwMDMxMzUwNzQzMDcwLmpwZ3w4MzQ0OWJiNWM5MTY0ZDc2NWJlODRiMzQxODE4N2M3NWMwMjlmZWU0MGY1ZGU4M2FkZWJlMzRlZjI4ODFkODll,,,Reliance
https://www.reliancedigital.in/faber-aerost-star-pro-3d-ab-tc-60-cm-kitchen-hood-with-air-purifier-fan/p/491903248,Faber AEROST. STAR PRO 3D AB TC 60 cm Kitchen Hood With Air purifier & Fan,19009,38990,,"51%(₹19,981)",5% Instant Bank Discount And EMI Option*,,,,https://www.reliancedigital.in/medias/Faber-AEROST-STAR-PRO-3D-AB-TC-60-Hoods-491903248-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w0MTU0MXxpbWFnZS9qcGVnfGltYWdlcy9oMGUvaDZjLzk1NDY4OTE0Mjc4NzAuanBnfGE1YzgzOTBlYjIyOThmYmMzY2JjZmZhOTNiNTk5NzliYjBiOWE1NjEwMTMwM2Y4MTE1ODg3ZmZmYjRhZTBkMjM,,,Reliance
https://www.reliancedigital.in/faber-super-3d-plus-t2s2-60-cms-3-way-silent-suction-chimney-touch-control-black/p/491433436,"Faber SUPER 3D PLUS T2S2 60 cms 3 Way Silent Suction Chimney, Touch Control, Black",20519,25490,,"20%(₹4,971)",10% Instant Bank Discount And EMI Option*,,,,https://www.reliancedigital.in/medias/Faber-SUPER-3D-PLUS-T2S2-BK-TC-LTW-60-Hoods-491433436-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzMDA5NnxpbWFnZS9qcGVnfGltYWdlcy9oMWEvaGNmLzk1NDg2MTAyMDc3NzQuanBnfGY5NTZkODliNjg5NjE0Y2JiMjRkMDU3NTMyZGYxNmZkNTViZGFkNTNmMWZmYWYzYTNiNDYyYmEwN2Y3NzBjNzU,,,Reliance
https://www.reliancedigital.in/faber-jumbo-3bb-glass-top-kitchen-hob-with-3-brass-burners-manual-ignition-black/p/491433452,"Faber JUMBO 3BB Glass Top Kitchen Hob with 3 Brass Burners, Manual Ignition, Black",5999,8340,,"28%(₹2,341)",7.5% Instant Bank Discount And EMI Option*,,,,https://www.reliancedigital.in/medias/Faber-JUMBO-3BB-BK-Cooktop-491433452-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w0MDA0NHxpbWFnZS9qcGVnfGltYWdlcy9oNjYvaDVhLzk1MTUyMDYzNzc1MDIuanBnfDg2OGE1YTIyYjA4YzA2MjA3ZWI3MTQ2NzBjMDYzMDc4MDliZmU2ZDU0MjZjZjQzMTI1ODlkOTc0ZDQ0MGUzNGU,,,Reliance
https://www.reliancedigital.in/faber-jumbo-4bb-glass-top-kitchen-hob-with-4-brass-burners-manual-ignition-black/p/491433453,"Faber JUMBO 4BB Glass Top Kitchen Hob with 4 Brass Burners, Manual Ignition, Black",6999,9840,,"29%(₹2,841)",,,,,https://www.reliancedigital.in/medias/Faber-JUMBO-4BB-BK-Cooktop-491433453-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w0NTAyOXxpbWFnZS9qcGVnfGltYWdlcy9oZDEvaDBhLzk1MTUyMDYwNDk4MjIuanBnfDVhYjY2MWZiMTcwY2Y0NmQwNmE2MWFkMzBjNTBlYTE4NDJjZDBiM2ZiMWRkNWUyY2RhZDZmM2NmMDBmODIzNTU,,,Reliance
https://www.reliancedigital.in/faber-maxus-ht803-crs-br-ci-ai-hybrid-hob-with-3-brass-burners-auto-ignition/p/491891968,"Faber Maxus HT803 CRS BR CI AI Hybrid Hob with 3 Brass Burners, Auto Ignition",21309,21990,,3%(₹681),10% Instant Bank Discount And EMI Option*,,,,https://www.reliancedigital.in/medias/FABER-MAXUS-HT803-HOBS-491891968-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyMTcwMHxpbWFnZS9qcGVnfGltYWdlcy9oN2MvaGQxLzk2ODE1Mzc0OTkxNjYuanBnfDUyYmRiYjIxZTRiYTU0MzE5ZTdiOTUzOTNhYjRmNjU3YWY1NzFlMjU1M2NjMmM4NTBjNThlNmU1YmFkYWE2NTE,,,Reliance
https://www.reliancedigital.in/faber-imperia-783-brb-ci-bk-hybrid-hob-with-3-brass-burner-auto-ignition-black/p/491604367,"Faber Imperia 783 BRB CI BK Hybrid Hob with 3 Brass Burner, Auto Ignition, Black",22889,27200,,"16%(₹4,311)",,,,,https://www.reliancedigital.in/medias/FABER-IMPERIA-783BRB-HOBS-491604367-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyMjYyMnxpbWFnZS9qcGVnfGltYWdlcy9oMDAvaDRkLzk2ODE1OTE4OTQwNDYuanBnfDE3OTExNTg3ZDI5ZDZjYzBkNzk3MjM4OTNiNWRjYjYyYzliZGNiMmUyODRiOTMxYWQ1YWQ3ZTVmZmIwNjU4MjU,,,Reliance
https://www.reliancedigital.in/faber-fotg-24-litres-1600-watts-oven-toaster-grill-otg-60-mins-timer-5-accessories-auto-shut-off-and-ready-bell-black/p/492391672,"Faber FOTG 24 Litres 1600 Watts Oven Toaster Grill (OTG), 60 Mins Timer, 5 Accessories, Auto Shut-off and Ready Bell, Black",6490,8999,,"28%(₹2,509)",10% Instant Bank Discount And EMI Option*,,,,https://www.reliancedigital.in/medias/Faber-FOTG-OTG-492391672-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzMDYyNHxpbWFnZS9qcGVnfGltYWdlcy9oMjkvaDc4Lzk2MzgwMTI3MTUwMzguanBnfDU4MDQ2MmViZTIxMjk4MjIxNjRiNzRjOTAzZTVmZGMzZjYwYzAwZGE2N2NmYzA2NTM4NGEzOTUxMWNhNzQwM2Y,,,Reliance
https://www.reliancedigital.in/faber-maxus-ht603-crs-br-ci-ai-hybrid-hob-with-3-brass-burners-auto-ignition-black/p/491891963,"Faber Maxus HT603 CRS BR CI AI Hybrid Hob with 3 Brass Burners, Auto Ignition, Black",17369,20200,,"14%(₹2,831)",7.5% Instant Bank Discount And EMI Option*,,,,https://www.reliancedigital.in/medias/FABER-MAXUS-HT603-HOBS-491891963-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzMDAxNnxpbWFnZS9qcGVnfGltYWdlcy9oOTYvaDQ4Lzk2ODE1NDQwNTI3NjYuanBnfDZjZGVkOGYzODAzODVjMzdhYzQ4MTcyZDlkYTlkNTE2ZmZkMzJjZDJkYTUwMjhiZDVkNWVlNTUwZjQzMTg2Mjg,,,Reliance
https://www.reliancedigital.in/faber-cooktop-supreme-plus-4bb-cooktop-with-8mm-toughened-glass/p/492284165,Faber Cooktop Supreme Plus 4BB Cooktop with 8mm Toughened Glass,11119,12340,,"10%(₹1,221)",7.5% Instant Bank Discount And EMI Option*,,,,https://www.reliancedigital.in/medias/Faber-FABERCOOKTOPSUPR-COOKTOPS-492284165-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wxNTQwMXxpbWFnZS9qcGVnfGltYWdlcy9oNmQvaDNhLzk3MzY5NTgyNDY5NDIuanBnfDg3OWY1YWRmOGEzNmYzYTczZWM4YWI2OTQ3YTllMTlmOWMwYzI1YjdkNWM4Njg1MjBjY2UzNTkxYmMxMWYzMTQ,,,Reliance
https://www.reliancedigital.in/faber-superia-ht904-auto-ignition-4-brass-burners-cooktop/p/494338439,Faber Superia HT904 Auto Ignition 4 Brass Burners Cooktop,20169,27990,,"28%(₹7,821)",7.5% Instant Bank Discount And EMI Option*,,,,https://www.reliancedigital.in/medias/FABER-HOB-SUPERIA-HT904-BR-AI-494338439-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNDc2NHxpbWFnZS9qcGVnfGltYWdlcy9oNjgvaDBjLzEwMTQ2Mjk4Mzk2NzAyLmpwZ3w0YWQzYzM2OTBlMzQ5ZjUzNzU5Y2ZiNTg1ZWJlYTljNzBjNzliNDg2MGRkNjU3ODhkZDI2MWEwZWExNDBkODhk,,,Reliance
https://www.reliancedigital.in/faber-ultima-ht724-crs-br-ci-ai-built-in-hob/p/492910956,Faber Ultima HT724 CRS BR CI AI Built-in Hob,28539,33000,,"14%(₹4,461)",7.5% Instant Bank Discount And EMI Option*,,,,https://www.reliancedigital.in/medias/Faber-HT724-CRS-BR-CI-AI-Cooktops-Hobs-492910956-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyODkwMXxpbWFnZS9qcGVnfGltYWdlcy9oZTgvaGJmLzk4OTQ5MDY4MjI2ODYuanBnfDUwNTMyZWI0MzNiNjk1NGRmYTZkNDIxYjUzMjJmZDhmOTE1M2U3YmM2NmZiN2EyMDA1MjI4MGI0NTk0NWVjZDY,,,Reliance
https://www.reliancedigital.in/faber-nexus-ind-ht783-crs-br-ci-ai-built-in-hob/p/492283931,Faber Nexus IND HT783 CRS BR CI AI Built-in Hob,25900,30000,,"14%(₹4,100)",5% Instant Bank Discount And EMI Option*,,,,https://www.reliancedigital.in/medias/Faber-IND-HT783-CRS-BR-CI-AI-Cooktops-Hobs-492283931-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNzk2M3xpbWFnZS9qcGVnfGltYWdlcy9oOWMvaDkxLzk4OTMwODA3OTMxMTguanBnfGY1NzIwYzE1ODNiNjczYWFjMjdjZTA3MjU4YzZhOWIyM2ViNjk1MWE2NzNmZjYxN2UxNGNjYTEzNjQzOTZlMmI,,,Reliance
https://www.reliancedigital.in/faber-shine-plus-3bb-cooktop-black/p/493715229,"Faber SHINE PLUS 3BB Cooktop, Black",3559,7349,,"52%(₹3,790)",,,,,https://www.reliancedigital.in/medias/Faber-SHINE-PLUS-3BB-Cooktop-493715229-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNDU5NHxpbWFnZS9qcGVnfGltYWdlcy9oYTMvaDdjLzEwMDI4MTQ5NjM3MTUwLmpwZ3wwNjEzNDMxYjk1NDc5MWZmNjhkMWYzOTFhMDliZjE5MTlhODJkOGJlOWMwNDg1MjFiMDk3ZmY2MDk3YTYzMDNj,,,Reliance
https://www.reliancedigital.in/faber-superia-ht905-auto-ignition-5-brass-burners-cooktop/p/494338440,Faber Superia HT905 Auto Ignition 5 Brass Burners Cooktop,23309,32990,,"29%(₹9,681)",,,,,https://www.reliancedigital.in/medias/FABER-HOB-SUPERIA-HT905-BR-AI-494338440-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNDY4M3xpbWFnZS9qcGVnfGltYWdlcy9oZTYvaGRmLzEwMTQ2MzEwMjU4NzE4LmpwZ3xlN2JmODgzZGQzZDVlYmE3NDI3YTM1MDgyODQ3OTE3N2E0YmI3M2U5NmUyOWVhOTkyN2MyNDc1OGFjMGE2MjZk,,,Reliance
https://www.reliancedigital.in/faber-superia-ht763-auto-ignition-3-brass-burners-cooktop/p/494338436,Faber Superia HT763 Auto Ignition 3 Brass Burners Cooktop,16499,22900,,"28%(₹6,401)",,,,,https://www.reliancedigital.in/medias/FABER-HOB-SUPERIA-HT763-BR-AI-494338436-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyMzQ0MnxpbWFnZS9qcGVnfGltYWdlcy9oYjAvaDA2LzEwMTQ2Mjk3MDg1OTgyLmpwZ3xjNDI4ZDI4MWFlNGQyODk3YWIzMGQyNjY5MWI5MjI5ODgzZGMxYmE5ZWU4NDZkMjlhYWY3MGQ4OGY4Y2FjNGM2,,,Reliance
https://www.reliancedigital.in/faber-genius-704-manual-ignition-4-brass-burners-cooktop/p/494338443,Faber Genius 704 Manual Ignition 4 Brass Burners Cooktop,16290,21725,,"25%(₹5,435)",,,,,https://www.reliancedigital.in/medias/FABER-HOB-COOKTOP-GENIUS-704-BK-494338443-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzOTc5MXxpbWFnZS9qcGVnfGltYWdlcy9oYmYvaDRjLzEwMTQ2Mzc4MTIxMjQ2LmpwZ3wzNTE0ZDhjYjZmMjA0MGE2OThjYTQ5ZDc2NTY1ODcyZTFiMzgyNTc1MGJlMmI4ZjlkNWMwOTkyZThhMjMzYzky,,,Reliance
https://www.reliancedigital.in/faber-zenith-fl-sc-ac-bk-60-cms-kitchen-hood-with-autoclean-technology-filterless/p/491959020,"Faber Zenith FL SC AC BK 60 cms,Kitchen Hood With Autoclean Technology, Filterless",27499,34990,,"21%(₹7,491)",7.5% Instant Bank Discount And EMI Option*,,,,https://www.reliancedigital.in/medias/Faber-Zenith-FL-SC-AC-BK-60-Hoods-491959020-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNTQ5NHxpbWFnZS9qcGVnfGltYWdlcy9oZDMvaGM2Lzk1NDY4OTI3Mzg1OTAuanBnfGFlZTUwOTM1OGQ3NDYxMWNmYzFiYWNhOGVlMjY0NTY0MTA4NTcxOGViMDU4ZTg1MmYyMWVmZWE5Y2NkMjkzNjE,,,Reliance
https://www.reliancedigital.in/faber-maxus-ht783-crs-br-ci-ai-cooktop-hob-with-3-brass-burners-auto-ignition/p/491891965,"Faber Maxus HT783 CRS BR CI AI Cooktop Hob with 3 Brass Burners, Auto Ignition",19689,21400,,"8%(₹1,711)",10% Instant Bank Discount And EMI Option*,,,,https://www.reliancedigital.in/medias/Faber-HT783-CRS-BR-CI-AI-Hobs-491891965-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNzU2MHxpbWFnZS9qcGVnfGltYWdlcy9oYmUvaGU2Lzk1NTU0MTk1MjkyNDYuanBnfGE0ZWQ4M2JmMDRjMmU2ZTliMTQ2ZmNhNzRiYjM0MzgzNWFmYzg4NjQ0NzgzYjZkMGVkNTBiNjk4YTM1NGNlZDc,,,Reliance
https://www.reliancedigital.in/faber-maxus-ht604-crs-br-ci-ai-hybrid-hob-with-4-brass-burners-auto-ignition-black/p/491891964,"Faber Maxus HT604 CRS BR CI AI Hybrid Hob with 4 Brass Burners, Auto Ignition, Black",20499,22500,,"9%(₹2,001)",10% Instant Bank Discount And EMI Option*,,,,https://www.reliancedigital.in/medias/FABER-MAXUS-HT604-HOBS-491891964-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzOTA2NHxpbWFnZS9qcGVnfGltYWdlcy9oZjIvaDY2Lzk2ODE1MzM0MzU5MzQuanBnfDRjMjdjYTU2YjY0YzI3NDJlZGJiMmYyOGM1Yzg3ODEwOGU1NmFiOGM4YTM3NWRhZWQ0YzdmMDM0NTFmMWU3NDY,,,Reliance
https://www.reliancedigital.in/faber-zenith-fl-sc-ac-bk-90-kitchen-hood-black-/p/491959021,Faber Zenith FL SC AC BK 90 Kitchen Hood (Black),29499,41990,,"30%(₹12,491)",7.5% Instant Bank Discount And EMI Option*,,,,https://www.reliancedigital.in/medias/Faber-330-0628-742-Hoods-and-Chimney-491959021-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wxODEzNXxpbWFnZS9qcGVnfGltYWdlcy9oZTYvaDJiLzk4NjIzNDg4OTgzMzQuanBnfDUyMGFkYmQxMTVlMGI2ZjU1NzFkNmMxYmYzNmFiODc1ZmViOWM0MzUxYmNhYmUxMGFiMGNjNWY3YThhZGI0Zjg,,,Reliance
https://www.reliancedigital.in/faber-ellora3d-in-hc-sc-bf-90-kitchen-hood-black/p/493858875,"Faber ELLORA3D IN HC SC BF 90 Kitchen Hood, Black",25499,41000,,"38%(₹15,501)",10% Instant Bank Discount And EMI Option*,,,,https://www.reliancedigital.in/medias/Faber-ELLORA3D-BF-90-493858875-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wxNjI2NHxpbWFnZS9qcGVnfGltYWdlcy9oZjkvaGU2LzEwMDI4NDg3NTczNTM0LmpwZ3w3NTkwNWM2YjdkZmRhZmI4YWJlOTY5YzE4YTk0ZDE5YTVjNzY0Nzc1MmM5NDY2ZWQ3YjNjMDdhZjRkZjU0ZGMx,,,Reliance
https://www.reliancedigital.in/faber-zest-dlx-in-hc-sc-fl-bk-60-kitchen-hood-black/p/494226702,"Faber ZEST DLX IN HC SC FL BK 60 Kitchen Hood, Black",12499,25490,,"51%(₹12,991)",10% Instant Bank Discount And EMI Option*,,,,https://www.reliancedigital.in/medias/Faber-ZEST-DLX-BK-60-494226702-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzMDQ5NHxpbWFnZS9qcGVnfGltYWdlcy9oNWUvaDZhLzEwMDI4NTk4Mjk2NjA2LmpwZ3w2YzAzMWU2N2MwOTA2ZDg5NzI0YzRmOWRmYjkwYTg4MjVlZDgxYTFmYWM3NDVhN2MzYTFlYzFhZmFiNWIyMGU0,,,Reliance
https://www.reliancedigital.in/faber-superia-ht764-auto-ignition-4-brass-burners-cooktop/p/494338437,Faber Superia HT764 Auto Ignition 4 Brass Burners Cooktop,18599,25790,,"28%(₹7,191)",,,,,https://www.reliancedigital.in/medias/FABER-HOB-SUPERIA-HT764-BR-AI-494338437-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzMTc2MnxpbWFnZS9qcGVnfGltYWdlcy9oODAvaGE5LzEwMTQ2Mjk3NDEzNjYyLmpwZ3xhMmY0Yzc2ZjRhZDRhMWY1ZWRiZDYxOWY5Njc1MjM0NWE1ODJjOTI5MmU2MTNlYmM4NTY5YzM5MzVhNDA1ZGI1,,,Reliance
https://www.reliancedigital.in/faber-superia-ht903-auto-ignition-3-brass-burners-cooktop/p/494338438,Faber Superia HT903 Auto Ignition 3 Brass Burners Cooktop,17199,19990,,"14%(₹2,791)",,,,,https://www.reliancedigital.in/medias/FABER-HOB-SUPERIA-HT903-BR-AI-494338438-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyMzA4NnxpbWFnZS9qcGVnfGltYWdlcy9oMTYvaGY5LzEwMTQ2Mjk3NzQxMzQyLmpwZ3wwMjJlZTgzYTdmMWNmMGZmYmY1Mjc5ODY2NWY3ZmQ0YWI4Y2UzZjRmNWYxZTAxMGI5MjFkMzAyYWJhZDY2MmU5,,,Reliance
https://www.reliancedigital.in/faber-genius-752-manual-ignition-2-brass-burners-cooktop/p/494338441,Faber Genius 752 Manual Ignition 2 Brass Burners Cooktop,10390,13750,,"24%(₹3,360)",,,,,https://www.reliancedigital.in/medias/FABER-HOB-COOKTOP-GENIUS-752-BK-494338441-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyOTgzMHxpbWFnZS9qcGVnfGltYWdlcy9oYjQvaDZjLzEwMTQ2MzExOTYyNjU0LmpwZ3xkOTI1MjkyMmQyMzU5OGVkM2JmMmY4MzEwMGViZWM1MGFjMzk3ZjZlN2MyNjMyZTZmMDYyNzYxMDIxOGVmMzIz,,,Reliance
https://www.reliancedigital.in/faber-genius-804-auto-ignition-4-brass-burners-cooktop/p/494338445,Faber Genius 804 Auto Ignition 4 Brass Burners Cooktop,19939,25350,,"21%(₹5,411)",,,,,https://www.reliancedigital.in/medias/FABER-HOB-COOKTOP-GENIUS-804-AI-BK-494338445-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzNTgwMXxpbWFnZS9qcGVnfGltYWdlcy9oMmYvaGE4LzEwMTQ2NDM5ODg4OTI2LmpwZ3xjZWM0YWNiMzA2NDEyZGJlODdjNjU3NmVkMmViZWRhNjFiOTdhODIxZmMzNmI4N2E3MzA1ODk2MzUwNjU0ZDNj,,,Reliance
